Date,BROS,DBA,FARM,JDEP,KC=F,KDP,MDLZ,NSRGY,SBUX,SJM,TAST,WEST
2021-11-11,66.0,17.2957763671875,8.539999961853027,,210.89999389648438,31.92026710510254,55.9861946105957,119.60490417480469,100.5700454711914,109.0144271850586,,9.710000038146973
2021-11-12,62.060001373291016,17.428142547607422,8.329999923706055,,219.6999969482422,31.96507453918457,56.264015197753906,119.81028747558594,100.82273864746094,109.8963623046875,,9.720000267028809
2021-11-15,62.560001373291016,17.525211334228516,8.029999732971191,,222.75,32.00093078613281,56.32674789428711,118.77442932128906,100.9581069946289,111.47000885009766,,9.729999542236328
2021-11-16,60.540000915527344,17.53403663635254,7.849999904632568,,222.0500030517578,31.884429931640625,55.9861946105957,118.51547241210938,101.28300476074219,110.25086212158203,,9.725000381469727
2021-11-17,56.86000061035156,17.745820999145508,8.010000228881836,,232.60000610351562,31.97403907775879,55.71733093261719,118.82801818847656,101.54470825195312,110.50160217285156,,9.739999771118164
2021-11-18,53.970001220703125,17.666400909423828,7.550000190734863,,228.9499969482422,31.875465393066406,55.86967849731445,119.01554107666016,101.88764190673828,108.81554412841797,,9.739999771118164
2021-11-19,54.9900016784668,17.710521697998047,7.269999980926514,,233.3000030517578,31.50804328918457,54.238582611083984,117.89039611816406,99.97440338134766,107.48401641845703,,9.75
2021-11-22,51.279998779296875,17.789941787719727,7.150000095367432,,231.35000610351562,32.135345458984375,54.64188003540039,117.06886291503906,100.5790786743164,109.3257064819336,,9.717000007629395
2021-11-23,52.15999984741211,17.92230796813965,7.039999961853027,,242.5500030517578,32.18014907836914,55.03620910644531,117.1135025024414,102.50130462646484,115.54249572753906,,9.729999542236328
2021-11-24,54.08000183105469,17.87818717956543,7.099999904632568,,246.3000030517578,31.92026710510254,54.95554733276367,116.09550476074219,102.853271484375,114.39252471923828,,9.729999542236328
2021-11-26,54.27000045776367,17.622278213500977,6.849999904632568,,243.85000610351562,31.346742630004883,53.996604919433594,116.45271301269531,99.86612701416016,113.2252426147461,,9.75
2021-11-29,52.869998931884766,17.4193172454834,6.590000152587891,,233.85000610351562,31.517011642456055,54.346126556396484,116.3723373413086,99.92931365966797,111.8591079711914,,9.75
